GEOID,map_id,borough,population,poverty_rate,income,lat_t,lon_t,providers,provider_time_weight_sum,avg_provider_time_weight,density,z_density,min_dist,inv_dist,z_access_map,FI,FI2,fragmentation_index,FI_combined,frag_q,surface_version,_ID
36005015200,36005015200,Bronx,2562,0.17057396,81875,40.8263809,-73.8249096,1,1,1,0.0003903200625,-0.9262976462,0.005697687767,9.4609449,-0.1243859029,0.1243859029,-0.8019117433,-0.5304759174,-0.5304759174,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3673
36005015300,36005015300,Bronx,3603,0.19660734,33028,40.8334809,-73.8941429,0,0,0,0,0.1993578175,0.00418514703,9.598297152,0.2231660223,-0.2231660223,-0.02380820479,-0.01574946293,-0.01574946293,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2773
36005015500,36005015500,Bronx,3016,0.21187003,43913,40.8355262,-73.8899864,3,0.8035714328,0.2678571443,0.0002664361515,-0.5690252057,0.0008088560577,9.919763393,1.036594337,-1.036594337,-1.605619543,-1.062139951,-1.062139951,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4831
36005015700,36005015700,Bronx,6152,0.1573472,46504,40.8329991,-73.88545,1,0.2380952388,0.2380952388,3.870208693e-05,0.08774373509,0.001864269335,9.81698496,0.7765269429,-0.7765269429,-0.6887832079,-0.4556397972,-0.4556397972,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1165
36005015800,36005015800,Bronx,1490,0.19395973,87656,40.8248672,-73.8186182,0,0,0,0,0.1993578175,0.001950593351,9.808672683,0.7554938123,-0.7554938123,-0.5561359948,-0.3678917967,-0.3678917967,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2837
36005015900,36005015900,Bronx,2407,0.2033264,25686,40.8223738,-73.8935545,2,0.565476194,0.282738097,0.0002349298687,-0.4781633139,0.000400313281,9.960128284,1.138732419,-1.138732419,-1.616895732,-1.06959931,-1.06959931,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2573
36005016000,36005016000,Bronx,3848,0.14613779,90221,40.8276681,-73.8148621,0,0,0,0,0.1993578175,0.006621948864,9.378931924,-0.3319090208,0.3319090208,0.5312668383,0.3514404993,0.3514404993,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4832
36005016100,36005016100,Bronx,4703,0.14777802,23210,40.8368465,-73.8850152,3,1.476190478,0.4920634925,0.0003138827297,-0.7058577827,0.00111542923,9.889687535,0.9604913078,-0.9604913078,-1.66634909,-1.102313403,-1.102313403,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4833
36005016200,36005016200,Bronx,1885,0.2374779,121645,40.8288502,-73.8217592,0,0,0,0,0.1993578175,0.005641460043,9.465980493,-0.1116439926,0.1116439926,0.3110018101,0.2057320795,0.2057320795,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4834
36005016400,36005016400,Bronx,1132,0.2738516,69057,40.8322025,-73.824847,0,0,0,0,0.1993578175,0.009970031848,9.093386473,-1.054444472,1.054444472,1.253802289,0.8294078807,0.8294078807,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2795
36005016500,36005016500,Bronx,1311,0.2173913,52446,40.8431089,-73.9002773,0,0,0,0,0.1993578175,0.004182569651,9.598534605,0.2237668656,-0.2237668656,-0.02440904812,-0.01614692926,-0.01614692926,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4836
36005016600,36005016600,Bronx,2395,0.16750842,109519,40.829528,-73.830183,0,0,0,0,0.1993578175,0.01173351152,8.949866396,-1.417603271,1.417603271,1.616961089,1.069642544,1.069642544,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4929
36005016700,36005016700,Bronx,3015,0.13441405,45363,40.8404808,-73.9021708,1,0.2380952388,0.2380952388,7.897022846e-05,-0.02838673803,0.002118723716,9.792523483,0.7146303714,-0.7146303714,-0.7430171095,-0.4915162873,-0.4915162873,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4925
36005016900,36005016900,Bronx,1944,0.1664916,42168,40.8377899,-73.9027247,0,0,0,0,0.1993578175,0.00245399157,9.760478676,0.633545176,-0.633545176,-0.4341873585,-0.2872210555,-0.2872210555,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4926
36005017300,36005017300,Bronx,5266,0.18689458,33269,40.826296,-73.9165227,2,0.5059523731,0.2529761866,9.60790682e-05,-0.07772742221,0.001018480392,9.899178805,0.9845077271,-0.9845077271,-1.062235149,-0.7026835185,-0.7026835185,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4927
36005017500,36005017500,Bronx,6264,0.15687218,18474,40.8308225,-73.9136512,0,0,0,0,0.1993578175,0.00171281302,9.831603023,0.8135160424,-0.8135160424,-0.6141582249,-0.4062743195,-0.4062743195,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4930
36005017701,36005017701,Bronx,5395,0.16616915,62126,40.8331958,-73.9111774,2,0.565476194,0.282738097,0.0001048148645,-0.1029208411,0.001987455412,9.805127464,0.7465230981,-0.7465230981,-0.8494439393,-0.5619191348,-0.5619191348,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3675
36005017702,36005017702,Bronx,5232,0.20470184,40125,40.8361776,-73.9095498,0,0,0,0,0.1993578175,0.002813741375,9.726326332,0.5471271316,-0.5471271316,-0.3477693141,-0.2300543015,-0.2300543015,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3676
36005017901,36005017901,Bronx,4968,0.1763285,47778,40.834835,-73.9151867,0,0,0,0,0.1993578175,0.003804634154,9.633481281,0.3121948633,-0.3121948633,-0.1128370458,-0.07464329572,-0.07464329572,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2561
36005017902,36005017902,Bronx,3030,0.24059406,42870,40.8370142,-73.9134989,0,0,0,0,0.1993578175,0.003782831357,9.635505092,0.3173158525,-0.3173158525,-0.117958035,-0.07803090223,-0.07803090223,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3677
36005018101,36005018101,Bronx,2881,0.24687065,55664,40.8316074,-73.9161112,0,0,0,0,0.1993578175,0.001789338012,9.824211647,0.7948131295,-0.7948131295,-0.595455312,-0.3939020791,-0.3939020791,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3678
36005018102,36005018102,Bronx,5324,0.17903672,31618,40.832265,-73.9181384,1,0.2380952388,0.2380952388,4.472111923e-05,0.07038527149,0.000348553259,9.965265741,1.151732084,-1.151732084,-1.081346813,-0.7153261531,-0.7153261531,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3661
36005018301,36005018301,Bronx,3933,0.1426392,46389,40.8286371,-73.9208133,0,0,0,0,0.1993578175,0.003264763109,9.683845388,0.4396346552,-0.4396346552,-0.2402768378,-0.1589465138,-0.1589465138,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2562
36005018302,36005018302,Bronx,3295,0.17875569,68627,40.8279119,-73.9187521,1,0.2380952388,0.2380952388,7.225955654e-05,-0.009033634678,0.001254485024,9.876105733,0.9261243328,-0.9261243328,-0.9351579674,-0.6186201721,-0.6186201721,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3679
36005018400,36005018400,Bronx,3886,0.17215645,92273,40.8374159,-73.8292813,0,0,0,0,0.1993578175,0.007565187816,9.296688086,-0.5400163064,0.5400163064,0.7393741239,0.489106401,0.489106401,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4931
36005018501,36005018501,Bronx,3775,0.19090667,49444,40.8271796,-73.9093252,0,0,0,0,0.1993578175,0.003073877382,9.701779203,0.4850138311,-0.4850138311,-0.2856560136,-0.188965478,-0.188965478,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4434
36005018502,36005018502,Bronx,5525,0.18561782,28963,40.8263118,-73.9059778,1,0.2380952388,0.2380952388,4.309416087e-05,0.07507730438,0.002038441467,9.800228087,0.7341258656,-0.7341258656,-0.6590485612,-0.4359699094,-0.4359699094,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4459
36005018900,36005018900,Bronx,8244,0.12596466,54056,40.8317231,-73.9302072,0,0,0,0,0.1993578175,0.003603420118,9.652191007,0.3595373811,-0.3595373811,-0.1601795637,-0.1059610383,-0.1059610383,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4932
36005019300,36005019300,Bronx,5949,0.17122929,46794,40.8363471,-73.929323,1,1,1,0.0001680954782,-0.285417657,0.000673088122,9.933141206,1.070445146,-1.070445146,-1.355862803,-0.8969223488,-0.8969223488,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4933
36005019400,36005019400,Bronx,2117,0.16532829,100950,40.8335215,-73.83607,2,0.5059523731,0.2529761866,0.0002389949802,-0.489886808,0.005857420728,9.44666886,-0.1605095557,0.1605095557,-0.3293772523,-0.2178876934,-0.2178876934,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4934
36005019500,36005019500,Bronx,7738,0.1817922,45661,40.8304774,-73.9225235,0,0,0,0,0.1993578175,0.004964691306,9.527013204,0.04279130681,-0.04279130681,0.1565665107,0.1035709529,0.1035709529,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2793
36005019700,36005019700,Bronx,7628,0.15009281,25439,40.8352051,-73.9199778,1,0.2380952388,0.2380952388,3.121332444e-05,0.1093407967,0.001689123042,9.83389344,0.8193116426,-0.8193116426,-0.7099708459,-0.4696557183,-0.4696557183,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4758
36005019900,36005019900,Bronx,6852,0.18109423,34311,40.8367437,-73.925447,3,0.7142857164,0.2380952388,0.0001042448506,-0.1012769614,0.002960759003,9.712438114,0.5119848118,-0.5119848118,-0.6132617731,-0.405681304,-0.405681304,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4760
36005020000,36005020000,Bronx,4419,0.12983175,46622,40.8428349,-73.8455162,10,6.952380955,0.6952380955,0.001573292816,-4.33790743,0.002071522586,9.797051858,0.7260888337,-0.7260888337,-5.063996263,-3.349904881,-3.349904881,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3693
36005020100,36005020100,Bronx,3845,0.17217165,32692,40.8421586,-73.9269632,1,0.2380952388,0.2380952388,6.192333909e-05,0.02077528566,0.0008801108801,9.912756749,1.018864941,-1.018864941,-0.9980896556,-0.6602503705,-0.6602503705,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4761
36005020200,36005020200,Bronx,2602,0.13536444,53491,40.8384911,-73.8475791,0,0,0,0,0.1993578175,0.002050792741,9.799041959,0.7311245237,-0.7311245237,-0.5317667062,-0.3517711689,-0.3517711689,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1164
36005020400,36005020400,Bronx,2829,0.18420121,55947,40.8408659,-73.8508567,1,1,1,0.0003534817957,-0.8200586894,0.002648896287,9.741945955,0.5866505479,-0.5866505479,-1.406709237,-0.9305579814,-0.9305579814,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2854
36005020501,36005020501,Bronx,8397,0.14481363,27349,40.8474128,-73.9236562,0,0,0,0,0.1993578175,0.004838261551,9.53850231,0.07186298915,-0.07186298915,0.1274948283,0.08433962539,0.08433962539,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3680
36005020502,36005020502,Bronx,2331,0.16278066,39688,40.8513754,-73.9194914,0,0,0,0,0.1993578175,0.001987627454,9.805110923,0.7464812455,-0.7464812455,-0.547123428,-0.3619298568,-0.3619298568,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3662
36005020601,36005020601,Bronx,2852,0.22605634,86701,40.8366476,-73.8505404,0,0,0,0,0.1993578175,0.003145603493,9.695032712,0.4679427171,-0.4679427171,-0.2685848996,-0.1776726955,-0.1776726955,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2835
36005020900,36005020900,Bronx,4809,0.16472059,38333,40.8430704,-73.9150173,2,0.4761904776,0.2380952388,9.902068572e-05,-0.08621083915,0.001338907655,9.867878223,0.9053056951,-0.9053056951,-0.9915165342,-0.6559021582,-0.6559021582,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3705
36005021001,36005021001,Bronx,7347,0.14688265,52629,40.8408055,-73.8582793,0,0,0,0,0.1993578175,0.004306666754,9.58711491,0.1948708195,-0.1948708195,0.004486998022,0.002968212415,0.002968212415,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3682
36005021002,36005021002,Bronx,7434,0.20283401,73188,40.8384785,-73.8565158,0,0,0,0,0.1993578175,0.003854292697,9.628874975,0.300539208,-0.300539208,-0.1011813905,-0.06693291551,-0.06693291551,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3683
36005021100,36005021100,Bronx,5922,0.19029593,52128,40.8403976,-73.9235077,3,0.9821428657,0.3273809552,0.0001658464819,-0.2789317105,0.002024339441,9.801582696,0.7375535262,-0.7375535262,-1.016485237,-0.6724193067,-0.6724193067,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2787
36005021200,36005021200,Bronx,5322,0.14143349,68926,40.8361273,-73.8589637,1,0.2380952388,0.2380952388,4.473792537e-05,0.07033680379,0.001284710717,9.873158475,0.9186666825,-0.9186666825,-0.8483298788,-0.561182168,-0.561182168,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4763
36005021301,36005021301,Bronx,1289,0.45694336,37171,40.8455444,-73.9198231,1,0.3273809552,0.3273809552,0.0002539805704,-0.5331041905,0.0007659363564,9.923988564,1.047285579,-1.047285579,-1.58038977,-1.045450101,-1.045450101,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4764
36005021302,36005021302,Bronx,5898,0.16615802,37049,40.8430485,-73.9203798,1,0.2380952388,0.2380952388,4.036880956e-05,0.08293702486,0.0002866262829,9.971419292,1.167302838,-1.167302838,-1.084365814,-0.7173232647,-0.7173232647,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4765
36005021501,36005021501,Bronx,4346,0.21120791,37171,40.849466,-73.9182452,0,0,0,0,0.1993578175,0.002230111568,9.781853748,0.6876320023,-0.6876320023,-0.4882741848,-0.3230002532,-0.3230002532,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4766
36005021502,36005021502,Bronx,6235,0.16388123,20415,40.8480444,-73.9167104,2,0.4761904776,0.2380952388,7.637377347e-05,-0.02089874543,0.001203030853,9.881126994,0.9388299778,-0.9388299778,-0.9597287232,-0.6348740733,-0.6348740733,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4767
36005021601,36005021601,Bronx,4118,0.18479845,33990,40.8375386,-73.864822,1,0.2380952388,0.2380952388,5.781817358e-05,0.03261429275,0.00332009286,9.678659516,0.4265124844,-0.4265124844,-0.3938981917,-0.260569204,-0.260569204,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2850
36005021602,36005021602,Bronx,6027,0.17056578,58569,40.8371926,-73.8622718,0,0,0,0,0.1993578175,0.002279669361,9.777114125,0.6756390053,-0.6756390053,-0.4762811879,-0.3150667167,-0.3150667167,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4768
36005021700,36005021700,Bronx,5006,0.16963036,36195,40.8481818,-73.9133082,2,0.4761904776,0.2380952388,9.512394679e-05,-0.07497291958,0.001495500911,9.852653478,0.866781466,-0.866781466,-0.9417543856,-0.6229837957,-0.6229837957,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2568
36005021800,36005021800,Bronx,6050,0.16622296,60108,40.8374667,-73.869395,0,0,0,0,0.1993578175,0.003718109504,9.64151781,0.3325302497,-0.3325302497,-0.1331724323,-0.08809544038,-0.08809544038,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4769
36005021900,36005021900,Bronx,1488,0.10629655,48444,40.8396448,-73.9196221,0,0,0,0,0.1993578175,0.002455763488,9.760309874,0.633118044,-0.633118044,-0.4337602265,-0.2869385017,-0.2869385017,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4770
36005022000,36005022000,Bronx,1872,0.19864941,23910,40.8433426,-73.872429,0,0,0,0,0.1993578175,0.006422159238,9.396539284,-0.2873558964,0.2873558964,0.4867137139,0.3219679797,0.3219679797,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4771
36005022101,36005022101,Bronx,3752,0.19897959,52176,40.8382778,-73.9181232,1,0.3273809552,0.3273809552,8.725505203e-05,-0.05227958345,0.001604747834,9.842059759,0.8399754461,-0.8399754461,-0.8922550295,-0.5902392742,-0.5902392742,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3663
36005022102,36005022102,Bronx,5144,0.17862715,33614,40.8376586,-73.9160957,0,0,0,0,0.1993578175,0.003075667443,9.701610718,0.4845875,-0.4845875,-0.2852296825,-0.1886834539,-0.1886834539,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2563
36005022200,36005022200,Bronx,3330,0.1409355,48110,40.8356878,-73.855205,1,0.2380952388,0.2380952388,7.150007171e-05,-0.006843334129,0.003130660238,9.696437487,0.4714973161,-0.4714973161,-0.4783406502,-0.3164290801,-0.3164290801,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3706
36005022300,36005022300,Bronx,4867,0.18348059,45257,40.8405251,-73.9150885,0,0,0,0,0.1993578175,0.002197792246,9.784947189,0.6954595516,-0.6954595516,-0.4961017341,-0.3281782874,-0.3281782874,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4773
36005022401,36005022401,Bronx,2433,0.16070695,53398,40.8550184,-73.8685096,0,0,0,0,0.1993578175,0.003415460839,9.669734021,0.4039276853,-0.4039276853,-0.2045698678,-0.13532585,-0.13532585,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4774
36005022403,36005022403,Bronx,2782,0.18404026,72143,40.8564761,-73.8654307,0,0,0,0,0.1993578175,0.004108663655,9.605348536,0.2410086278,-0.2410086278,-0.0416508103,-0.02755259789,-0.02755259789,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3684
36005022404,36005022404,Bronx,4292,0.13846515,61760,40.8527445,-73.8663009,1,0.2380952388,0.2380952388,5.547419357e-05,0.03937416537,0.00029648661,9.970438983,1.164822297,-1.164822297,-1.125448132,-0.744499797,-0.744499797,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2770
36005022500,36005022500,Bronx,8040,0.190201,50243,40.8401399,-73.910972,2,0.5059523731,0.2529761866,6.292939965e-05,0.01787387815,0.0002494873123,9.975113358,1.17665019,-1.17665019,-1.158776312,-0.7665468581,-0.7665468581,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4775
36005022701,36005022701,Bronx,4942,0.13464265,37828,40.8468041,-73.9110601,3,2.327380955,0.7757936517,0.0004709390844,-1.158797206,0.001423267072,9.859670556,0.8845372651,-0.8845372651,-2.043334471,-1.351694544,-1.351694544,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2791
